,0,1,2,3,4
996,6,5,14,8,[4]
997,8,7,14,6,[5]
998,10,10,14,4,[3]
999,12,11,14,2,[3]
1000,14,12,14,0,[2]
1001,2,12,14,12,[1]
1002,4,11,14,10,[0]
1003,6,9,14,8,[5]
1004,8,12,14,6,[3]
1005,10,13,14,4,[1]
1006,12,12,14,2,[0]
1007,14,10,14,0,[3]
1008,2,11,14,12,[0]
1009,4,9,14,10,[3]
1010,6,10,14,8,[5]
1011,8,13,14,6,[5]
1012,10,16,14,4,[5]
1013,12,19,14,2,[0]
1014,14,17,14,0,[4]
1015,2,19,14,12,[1]
1016,4,18,14,10,[1]
1017,6,17,14,8,[0]
1018,8,15,14,6,[4]
1019,10,17,14,4,[1]
1020,12,16,14,2,[5]
1021,14,19,14,0,[3]
1022,2,20,14,12,[2]
1023,4,20,14,10,[4]
1024,6,22,14,8,[4]
1025,8,24,14,6,[1]
1026,10,23,14,4,[0]
1027,12,21,14,2,[0]
1028,14,19,14,0,[1]
1029,2,18,14,12,[1]
1030,4,17,14,10,[1]
1031,6,16,14,8,[3]
1032,8,17,14,6,[3]
1033,10,18,14,4,[4]
1034,12,20,14,2,[1]
1035,14,19,14,0,[5]
1036,2,22,14,12,[2]
1037,4,22,14,10,[1]
1038,6,21,14,8,[1]
1039,8,20,14,6,[2]
1040,10,20,14,4,[0]
1041,12,18,14,2,[4]
1042,14,20,14,0,[5]
1043,2,23,14,12,[2]
1044,4,23,14,10,[3]
1045,6,24,14,8,[4]
1046,8,26,14,6,[0]
1047,10,24,14,4,[2]
1048,12,24,14,2,[4]
1049,14,26,14,0,[3]
1050,1,0,14,13,[2]
1051,3,0,14,11,[3]
1052,5,1,14,9,[1]
1053,7,0,14,7,[0]
1054,8,0,14,6,[0]
1055,8,0,14,6,[2]
1056,9,0,14,5,[1]
1057,2,0,14,12,[2]
1058,3,0,14,11,[3]
1059,5,1,14,9,[4]
1060,7,3,14,7,[2]
1061,9,3,14,5,[1]
1062,11,2,14,3,[2]
1063,13,2,14,1,[2]
1064,2,2,14,12,[2]
1065,4,2,14,10,[5]
1066,6,5,14,8,[0]
1067,8,3,14,6,[5]
1068,10,6,14,4,[5]
1069,12,9,14,2,[1]
1070,14,8,14,0,[0]
1071,2,6,14,12,[5]
1072,4,9,14,10,[2]
1073,6,9,14,8,[3]
1074,8,10,14,6,[3]
1075,10,11,14,4,[0]
1076,12,9,14,2,[3]
1077,14,10,14,0,[4]
1078,2,12,14,12,[3]
1079,4,13,14,10,[0]
1080,6,11,14,8,[0]
1081,8,9,14,6,[2]
1082,10,9,14,4,[2]
1083,12,9,14,2,[0]
1084,14,7,14,0,[0]
1085,2,5,14,12,[0]
1086,4,3,14,10,[0]
1087,6,1,14,8,[4]
1088,8,3,14,6,[5]
1089,10,6,14,4,[5]
1090,12,9,14,2,[0]
1091,14,7,14,0,[5]
1092,2,10,14,12,[2]
1093,4,10,14,10,[4]
1094,6,12,14,8,[4]
1095,8,14,14,6,[4]
1096,10,16,14,4,[0]
1097,12,14,14,2,[0]
1098,14,12,14,0,[5]
1099,2,15,14,12,[3]
1100,4,16,14,10,[4]
1101,6,18,14,8,[1]
1102,8,17,14,6,[1]
1103,10,16,14,4,[2]
1104,12,16,14,2,[0]
1105,14,14,14,0,[4]
1106,2,16,14,12,[0]
1107,4,14,14,10,[0]
1108,6,12,14,8,[3]
1109,8,13,14,6,[0]
1110,10,11,14,4,[3]
1111,12,12,14,2,[1]
1112,14,11,14,0,[3]
1113,2,12,14,12,[1]
1114,4,11,14,10,[3]
1115,6,12,14,8,[5]
1116,8,15,14,6,[3]
1117,10,16,14,4,[3]
1118,12,17,14,2,[4]
1119,14,19,14,0,[3]
1120,2,20,14,12,[3]
1121,4,21,14,10,[0]
1122,6,19,14,8,[4]
1123,8,21,14,6,[2]
1124,10,21,14,4,[1]
1125,12,20,14,2,[1]
1126,14,19,14,0,[2]
1127,2,19,14,12,[2]
1128,4,19,14,10,[5]
1129,6,22,14,8,[2]
1130,8,22,14,6,[1]
1131,10,21,14,4,[1]
1132,12,20,14,2,[4]
1133,14,22,14,0,[1]
1134,2,21,14,12,[5]
1135,4,24,14,10,[2]
1136,6,24,14,8,[4]
1137,8,26,14,6,[1]
1138,10,25,14,4,[5]
1139,12,28,14,2,[1]
1140,14,27,14,0,[3]
1141,2,28,14,12,[3]
1142,4,29,14,10,[1]
1143,6,28,14,8,[1]
1144,8,27,14,6,[5]
1145,10,30,14,4,[5]
1146,12,33,14,2,[2]
1147,14,33,14,0,[1]
1148,2,32,14,12,[4]
1149,4,34,14,10,[1]
1150,6,33,14,8,[2]
1151,8,33,14,6,[4]
1152,10,35,14,4,[5]
1153,12,38,14,2,[1]
1154,14,37,14,0,[2]
1155,1,0,14,13,[3]
1156,3,1,14,11,[1]
1157,5,0,14,9,[5]
1158,7,3,14,7,[3]
1159,9,4,14,5,[4]
1160,11,6,14,3,[5]
1161,13,9,14,1,[1]
1162,2,8,14,12,[2]
1163,4,8,14,10,[2]
1164,6,8,14,8,[1]
1165,8,7,14,6,[4]
1166,10,9,14,4,[5]
1167,12,12,14,2,[4]
1168,14,14,14,0,[4]
1169,2,16,14,12,[2]
1170,4,16,14,10,[0]
1171,6,14,14,8,[1]
1172,8,13,14,6,[5]
1173,10,16,14,4,[2]
1174,12,16,14,2,[4]
1175,14,18,14,0,[2]
1176,2,18,14,12,[2]
1177,4,18,14,10,[1]
1178,6,17,14,8,[5]
1179,8,20,14,6,[0]
1180,10,18,14,4,[4]
1181,12,20,14,2,[5]
1182,14,23,14,0,[5]
1183,2,26,14,12,[5]
1184,4,29,14,10,[3]
1185,6,30,14,8,[3]
1186,8,31,14,6,[0]
1187,10,29,14,4,[1]
1188,12,28,14,2,[0]
1189,14,26,14,0,[0]
1190,2,24,14,12,[0]
1191,4,22,14,10,[1]
1192,6,21,14,8,[1]
1193,8,20,14,6,[5]
1194,10,23,14,4,[2]
1195,12,23,14,2,[3]
1196,14,24,14,0,[4]
1197,2,26,14,12,[3]
1198,4,27,14,10,[4]
1199,6,29,14,8,[5]
1200,8,32,14,6,[1]
1201,10,31,14,4,[5]
1202,12,34,14,2,[3]
1203,14,35,14,0,[3]
1204,2,36,14,12,[2]
1205,4,36,14,10,[4]
1206,6,38,14,8,[0]
1207,8,36,14,6,[5]
1208,10,39,14,4,[3]
1209,12,40,14,2,[5]
1210,14,43,14,0,[3]
1211,2,44,14,12,[0]
1212,4,42,14,10,[3]
1213,6,43,14,8,[3]
1214,8,44,14,6,[0]
1215,10,42,14,4,[3]
1216,12,43,14,2,[2]
1217,14,43,14,0,[4]
1218,2,45,14,12,[2]
1219,4,45,14,10,[5]
1220,6,48,14,8,[1]
1221,8,47,14,6,[4]
1222,10,48,14,4,[4]
1223,12,48,14,2,[3]
1224,14,48,14,0,[3]
1225,2,48,14,12,[5]
1226,4,48,14,10,[4]
1227,6,48,14,8,[1]
1228,8,47,14,6,[2]
1229,10,47,14,4,[0]
1230,12,45,14,2,[4]
1231,14,47,14,0,[1]
1232,2,46,14,12,[5]
1233,4,48,14,10,[3]
1234,6,48,14,8,[4]
1235,8,48,14,6,[2]
1236,10,48,14,4,[0]
1237,12,46,14,2,[2]
1238,14,46,14,0,[0]
1239,2,44,14,12,[3]
1240,4,45,14,10,[2]
1241,6,45,14,8,[0]
1242,8,43,14,6,[4]
1243,10,45,14,4,[0]
1244,12,43,14,2,[0]
1245,14,41,14,0,[3]
1246,2,42,14,12,[0]
1247,4,40,14,10,[4]
1248,6,42,14,8,[0]
1249,8,40,14,6,[2]
1250,10,40,14,4,[4]
1251,12,42,14,2,[5]
1252,14,45,14,0,[0]
1253,2,43,14,12,[5]
1254,4,46,14,10,[5]
1255,6,48,14,8,[4]
1256,8,48,14,6,[0]
1257,10,46,14,4,[1]
1258,12,45,14,2,[0]
1259,14,43,14,0,[3]
1260,1,0,14,13,[4]
1261,3,2,14,11,[4]
1262,5,4,14,9,[4]
1263,7,6,14,7,[2]
1264,9,6,14,5,[2]
1265,11,6,14,3,[3]
1266,13,7,14,1,[2]
1267,2,7,14,12,[1]
1268,4,6,14,10,[0]
1269,6,4,14,8,[2]
1270,8,4,14,6,[2]
1271,10,4,14,4,[2]
1272,12,4,14,2,[0]
1273,14,2,14,0,[3]
1274,2,3,14,12,[1]
1275,4,2,14,10,[1]
1276,6,1,14,8,[1]
1277,8,0,14,6,[5]
1278,10,3,14,4,[2]
1279,12,3,14,2,[3]
1280,14,4,14,0,[4]
1281,2,6,14,12,[0]
1282,4,4,14,10,[0]
1283,6,2,14,8,[5]
1284,8,5,14,6,[4]
1285,10,7,14,4,[1]
1286,12,6,14,2,[5]
1287,14,9,14,0,[0]
1288,2,7,14,12,[5]
1289,4,10,14,10,[2]
1290,6,10,14,8,[4]
1291,8,12,14,6,[4]
1292,10,14,14,4,[0]
1293,12,12,14,2,[0]
1294,14,10,14,0,[3]
1295,2,11,14,12,[0]
1296,4,9,14,10,[0]
1297,6,7,14,8,[4]
1298,8,9,14,6,[5]
1299,10,12,14,4,[2]
1300,12,12,14,2,[1]
1301,14,11,14,0,[3]
1302,2,12,14,12,[2]
1303,4,12,14,10,[1]
1304,6,11,14,8,[1]
1305,8,10,14,6,[1]
1306,10,9,14,4,[3]
1307,12,10,14,2,[3]
1308,14,11,14,0,[5]
1309,2,14,14,12,[0]
1310,4,12,14,10,[0]
1311,6,10,14,8,[0]
1312,8,8,14,6,[3]
1313,10,9,14,4,[2]
1314,12,9,14,2,[5]
1315,14,12,14,0,[3]
1316,2,13,14,12,[0]
1317,4,11,14,10,[4]
1318,6,13,14,8,[3]
1319,8,14,14,6,[2]
1320,10,14,14,4,[2]
1321,12,14,14,2,[4]
1322,14,16,14,0,[5]
1323,2,19,14,12,[1]
1324,4,18,14,10,[0]
1325,6,16,14,8,[3]
1326,8,17,14,6,[4]
1327,10,19,14,4,[4]
1328,12,21,14,2,[1]
1329,14,20,14,0,[2]
1330,2,20,14,12,[0]
1331,4,18,14,10,[0]
1332,6,16,14,8,[3]
1333,8,17,14,6,[0]
1334,10,15,14,4,[1]
1335,12,14,14,2,[5]
1336,14,17,14,0,[0]
1337,2,15,14,12,[0]
1338,4,13,14,10,[0]
1339,6,11,14,8,[3]
1340,8,12,14,6,[2]
1341,10,12,14,4,[2]
1342,12,12,14,2,[5]
1343,14,15,14,0,[1]
1344,2,14,14,12,[2]
1345,4,14,14,10,[3]
1346,6,15,14,8,[4]
1347,8,17,14,6,[2]
1348,10,17,14,4,[0]
1349,12,15,14,2,[0]
1350,14,13,14,0,[2]
1351,2,13,14,12,[0]
1352,4,11,14,10,[2]
1353,6,11,14,8,[3]
1354,8,12,14,6,[5]
1355,10,15,14,4,[0]
1356,12,13,14,2,[4]
1357,14,15,14,0,[0]
1358,2,13,14,12,[1]
1359,4,12,14,10,[3]
1360,6,13,14,8,[5]
1361,8,16,14,6,[4]
1362,10,18,14,4,[1]
1363,12,17,14,2,[4]
1364,14,19,14,0,[5]
1365,1,0,14,13,[4]
1366,3,2,14,11,[0]
1367,5,0,14,9,[0]
1368,6,0,14,8,[3]
1369,7,1,14,7,[4]
1370,9,3,14,5,[4]
1371,11,5,14,3,[4]
1372,2,7,14,12,[3]
1373,4,8,14,10,[2]
1374,6,8,14,8,[0]
1375,8,6,14,6,[0]
1376,10,4,14,4,[5]
1377,12,7,14,2,[1]
1378,14,6,14,0,[3]
1379,2,7,14,12,[1]
1380,4,6,14,10,[3]
1381,6,7,14,8,[1]
1382,8,6,14,6,[3]
1383,10,7,14,4,[5]
1384,12,10,14,2,[2]
1385,14,10,14,0,[3]
1386,2,11,14,12,[3]
1387,4,12,14,10,[1]
1388,6,11,14,8,[2]
1389,8,11,14,6,[5]
1390,10,14,14,4,[5]
1391,12,17,14,2,[2]
1392,14,17,14,0,[2]
1393,2,17,14,12,[2]
1394,4,17,14,10,[4]
1395,6,19,14,8,[5]
1396,8,22,14,6,[0]
1397,10,20,14,4,[3]
1398,12,21,14,2,[4]
1399,14,23,14,0,[4]
1400,2,25,14,12,[2]
1401,4,25,14,10,[3]
1402,6,26,14,8,[2]
1403,8,26,14,6,[5]
1404,10,29,14,4,[0]
1405,12,27,14,2,[0]
1406,14,25,14,0,[4]
1407,2,27,14,12,[3]
1408,4,28,14,10,[3]
1409,6,29,14,8,[2]
1410,8,29,14,6,[5]
1411,10,32,14,4,[2]
1412,12,32,14,2,[2]
1413,14,32,14,0,[0]
1414,2,30,14,12,[2]
1415,4,30,14,10,[0]
1416,6,28,14,8,[2]
1417,8,28,14,6,[1]
1418,10,27,14,4,[5]
1419,12,30,14,2,[2]
1420,14,30,14,0,[0]
1421,2,28,14,12,[0]
1422,4,26,14,10,[0]
1423,6,24,14,8,[3]
1424,8,25,14,6,[2]
1425,10,25,14,4,[3]
1426,12,26,14,2,[5]
1427,14,29,14,0,[5]
1428,2,32,14,12,[2]
1429,4,32,14,10,[1]
1430,6,31,14,8,[5]
1431,8,34,14,6,[1]
1432,10,33,14,4,[2]
1433,12,33,14,2,[2]
1434,14,33,14,0,[2]
1435,2,33,14,12,[0]
1436,4,31,14,10,[4]
1437,6,33,14,8,[0]
1438,8,31,14,6,[0]
1439,10,29,14,4,[3]
1440,12,30,14,2,[3]
1441,14,31,14,0,[0]
1442,2,29,14,12,[0]
1443,4,27,14,10,[1]
1444,6,26,14,8,[5]
1445,8,29,14,6,[1]
1446,10,28,14,4,[0]
1447,12,26,14,2,[3]
1448,14,27,14,0,[0]
1449,2,25,14,12,[3]
1450,4,26,14,10,[1]
1451,6,25,14,8,[2]
1452,8,25,14,6,[3]
1453,10,26,14,4,[0]
1454,12,24,14,2,[1]
1455,14,23,14,0,[2]
1456,2,23,14,12,[3]
1457,4,24,14,10,[5]
1458,6,27,14,8,[0]
1459,8,25,14,6,[1]
1460,10,24,14,4,[3]
1461,12,25,14,2,[1]
1462,14,24,14,0,[3]
1463,2,25,14,12,[2]
1464,4,25,14,10,[0]
1465,6,23,14,8,[4]
1466,8,25,14,6,[4]
1467,10,27,14,4,[2]
1468,12,27,14,2,[2]
1469,14,27,14,0,[4]
1470,1,0,14,13,[2]
1471,3,0,14,11,[5]
1472,5,3,14,9,[1]
1473,7,2,14,7,[5]
1474,9,5,14,5,[3]
1475,11,6,14,3,[4]
1476,13,8,14,1,[3]
1477,2,9,14,12,[3]
1478,4,10,14,10,[0]
1479,6,8,14,8,[2]
1480,8,8,14,6,[1]
1481,10,7,14,4,[3]
1482,12,8,14,2,[3]
1483,14,9,14,0,[0]
1484,2,7,14,12,[3]
1485,4,8,14,10,[2]
1486,6,8,14,8,[5]
1487,8,11,14,6,[5]
1488,10,14,14,4,[5]
1489,12,17,14,2,[1]
1490,14,16,14,0,[5]
1491,2,19,14,12,[0]
1492,4,17,14,10,[4]
1493,6,19,14,8,[0]
1494,8,17,14,6,[0]
1495,10,15,14,4,[5]
1496,12,18,14,2,[2]
1497,14,18,14,0,[3]
1498,2,19,14,12,[0]
1499,4,17,14,10,[3]
1500,6,18,14,8,[0]
1501,8,16,14,6,[3]
1502,10,17,14,4,[3]
1503,12,18,14,2,[4]
1504,14,20,14,0,[4]
1505,2,22,14,12,[4]
1506,4,24,14,10,[2]
1507,6,24,14,8,[4]
1508,8,26,14,6,[1]
1509,10,25,14,4,[0]
1510,12,23,14,2,[2]
1511,14,23,14,0,[2]
1512,2,23,14,12,[0]
1513,4,21,14,10,[4]
1514,6,23,14,8,[2]
1515,8,23,14,6,[2]
1516,10,23,14,4,[2]
1517,12,23,14,2,[2]
1518,14,23,14,0,[5]
1519,2,26,14,12,[3]
1520,4,27,14,10,[5]
1521,6,30,14,8,[3]
1522,8,31,14,6,[5]
1523,10,34,14,4,[1]
1524,12,33,14,2,[4]
1525,14,35,14,0,[2]
1526,2,35,14,12,[1]
1527,4,34,14,10,[1]
1528,6,33,14,8,[1]
1529,8,32,14,6,[5]
1530,10,35,14,4,[5]
1531,12,38,14,2,[3]
1532,14,39,14,0,[3]
1533,2,40,14,12,[2]
1534,4,40,14,10,[0]
1535,6,38,14,8,[3]
1536,8,39,14,6,[3]
1537,10,40,14,4,[4]
1538,12,42,14,2,[3]
1539,14,43,14,0,[4]
1540,2,45,14,12,[1]
1541,4,44,14,10,[3]
1542,6,45,14,8,[5]
1543,8,48,14,6,[0]
1544,10,46,14,4,[4]
1545,12,48,14,2,[2]
1546,14,48,14,0,[5]
1547,2,48,14,12,[3]
1548,4,48,14,10,[3]
1549,6,48,14,8,[2]
1550,8,48,14,6,[4]
1551,10,48,14,4,[0]
1552,12,46,14,2,[3]
1553,14,47,14,0,[2]
1554,2,47,14,12,[3]
1555,4,48,14,10,[2]
1556,6,48,14,8,[1]
1557,8,47,14,6,[3]
1558,10,48,14,4,[3]
1559,12,48,14,2,[0]
1560,14,46,14,0,[2]
1561,2,46,14,12,[3]
1562,4,47,14,10,[0]
1563,6,45,14,8,[2]
1564,8,45,14,6,[2]
1565,10,45,14,4,[2]
1566,12,45,14,2,[0]
1567,14,43,14,0,[4]
1568,2,45,14,12,[4]
1569,4,47,14,10,[1]
1570,6,46,14,8,[1]
1571,8,45,14,6,[0]
1572,10,43,14,4,[2]
1573,12,43,14,2,[5]
1574,14,46,14,0,[2]
1575,1,0,14,13,[2]
1576,3,0,14,11,[2]
1577,5,0,14,9,[4]
1578,7,2,14,7,[5]
1579,9,5,14,5,[1]
1580,11,4,14,3,[5]
1581,13,7,14,1,[1]
1582,2,6,14,12,[2]
1583,4,6,14,10,[2]
1584,6,6,14,8,[3]
1585,8,7,14,6,[0]
1586,10,5,14,4,[0]
1587,12,3,14,2,[4]
1588,14,5,14,0,[2]
1589,2,5,14,12,[1]
1590,4,4,14,10,[3]
1591,6,5,14,8,[0]
1592,8,3,14,6,[2]
1593,10,3,14,4,[3]
1594,12,4,14,2,[3]
1595,14,5,14,0,[4]
1596,2,7,14,12,[4]
1597,4,9,14,10,[0]
1598,6,7,14,8,[2]
1599,8,7,14,6,[1]
1600,10,6,14,4,[4]
1601,12,8,14,2,[0]
1602,14,6,14,0,[0]
1603,2,4,14,12,[2]
1604,4,4,14,10,[5]
1605,6,7,14,8,[3]
1606,8,8,14,6,[5]
1607,10,11,14,4,[4]
1608,12,13,14,2,[3]
1609,14,14,14,0,[4]
1610,2,16,14,12,[2]
1611,4,16,14,10,[1]
1612,6,15,14,8,[0]
1613,8,13,14,6,[5]
1614,10,16,14,4,[3]
1615,12,17,14,2,[3]
1616,14,18,14,0,[4]
1617,2,20,14,12,[5]
1618,4,23,14,10,[4]
1619,6,25,14,8,[3]
1620,8,26,14,6,[2]
1621,10,26,14,4,[5]
1622,12,29,14,2,[5]
1623,14,32,14,0,[1]
1624,2,31,14,12,[5]
1625,4,34,14,10,[0]
1626,6,32,14,8,[2]
1627,8,32,14,6,[1]
1628,10,31,14,4,[0]
1629,12,29,14,2,[2]
1630,14,29,14,0,[2]
1631,2,29,14,12,[5]
1632,4,32,14,10,[5]
1633,6,35,14,8,[3]
1634,8,36,14,6,[5]
1635,10,39,14,4,[0]
1636,12,37,14,2,[0]
1637,14,35,14,0,[3]
1638,2,36,14,12,[3]
1639,4,37,14,10,[0]
1640,6,35,14,8,[4]
1641,8,37,14,6,[4]
1642,10,39,14,4,[5]
1643,12,42,14,2,[0]
1644,14,40,14,0,[2]
1645,2,40,14,12,[0]
1646,4,38,14,10,[2]
1647,6,38,14,8,[2]
1648,8,38,14,6,[5]
1649,10,41,14,4,[1]
1650,12,40,14,2,[0]
1651,14,38,14,0,[0]
1652,2,36,14,12,[4]
1653,4,38,14,10,[5]
1654,6,41,14,8,[3]
1655,8,42,14,6,[4]
1656,10,44,14,4,[3]
1657,12,45,14,2,[2]
1658,14,45,14,0,[2]
1659,2,45,14,12,[4]
1660,4,47,14,10,[1]
1661,6,46,14,8,[4]
1662,8,48,14,6,[4]
1663,10,48,14,4,[5]
1664,12,48,14,2,[0]
1665,14,46,14,0,[1]
1666,2,45,14,12,[0]
1667,4,43,14,10,[1]
1668,6,42,14,8,[1]
1669,8,41,14,6,[2]
1670,10,41,14,4,[0]
1671,12,39,14,2,[0]
1672,14,37,14,0,[4]
1673,2,39,14,12,[2]
1674,4,39,14,10,[4]
1675,6,41,14,8,[2]
1676,8,41,14,6,[1]
1677,10,40,14,4,[0]
1678,12,38,14,2,[3]
1679,14,39,14,0,[3]
1680,1,0,14,13,[2]
1681,3,0,14,11,[1]
1682,5,0,14,9,[0]
1683,5,0,14,9,[3]
1684,6,1,14,8,[4]
1685,8,3,14,6,[0]
1686,10,1,14,4,[4]
1687,2,3,14,12,[0]
1688,4,1,14,10,[2]
1689,6,1,14,8,[5]
1690,8,4,14,6,[3]
1691,10,5,14,4,[1]
1692,12,4,14,2,[2]
1693,14,4,14,0,[5]
1694,2,7,14,12,[0]
1695,4,5,14,10,[5]
1696,6,8,14,8,[5]
1697,8,11,14,6,[2]
1698,10,11,14,4,[4]
1699,12,13,14,2,[2]
1700,14,13,14,0,[4]
1701,2,15,14,12,[2]
1702,4,15,14,10,[1]
1703,6,14,14,8,[4]
1704,8,16,14,6,[2]
1705,10,16,14,4,[0]
1706,12,14,14,2,[1]
1707,14,13,14,0,[0]
1708,2,11,14,12,[5]
1709,4,14,14,10,[3]
1710,6,15,14,8,[1]
1711,8,14,14,6,[4]
1712,10,16,14,4,[1]
1713,12,15,14,2,[1]
1714,14,14,14,0,[1]
1715,2,13,14,12,[5]
1716,4,16,14,10,[1]
1717,6,15,14,8,[1]
1718,8,14,14,6,[3]
1719,10,15,14,4,[2]
1720,12,15,14,2,[1]
1721,14,14,14,0,[0]
1722,2,12,14,12,[0]
1723,4,10,14,10,[5]
1724,6,13,14,8,[2]
1725,8,13,14,6,[2]
1726,10,13,14,4,[5]
1727,12,16,14,2,[2]
1728,14,16,14,0,[3]
1729,2,17,14,12,[4]
1730,4,19,14,10,[2]
1731,6,19,14,8,[1]
1732,8,18,14,6,[3]
1733,10,19,14,4,[5]
1734,12,22,14,2,[3]
1735,14,23,14,0,[1]
1736,2,22,14,12,[2]
1737,4,22,14,10,[3]
1738,6,23,14,8,[4]
1739,8,25,14,6,[3]
1740,10,26,14,4,[0]
1741,12,24,14,2,[0]
1742,14,22,14,0,[4]
1743,2,24,14,12,[0]
1744,4,22,14,10,[2]
1745,6,22,14,8,[2]
1746,8,22,14,6,[0]
1747,10,20,14,4,[2]
1748,12,20,14,2,[5]
1749,14,23,14,0,[2]
1750,2,23,14,12,[2]
1751,4,23,14,10,[4]
1752,6,25,14,8,[4]
1753,8,27,14,6,[1]
1754,10,26,14,4,[0]
1755,12,24,14,2,[1]
1756,14,23,14,0,[1]
1757,2,22,14,12,[2]
1758,4,22,14,10,[1]
1759,6,21,14,8,[0]
1760,8,19,14,6,[1]
1761,10,18,14,4,[4]
1762,12,20,14,2,[5]
1763,14,23,14,0,[4]
1764,2,25,14,12,[1]
1765,4,24,14,10,[2]
1766,6,24,14,8,[4]
1767,8,26,14,6,[1]
1768,10,25,14,4,[3]
1769,12,26,14,2,[3]
1770,14,27,14,0,[3]
1771,2,28,14,12,[0]
1772,4,26,14,10,[5]
1773,6,29,14,8,[0]
1774,8,27,14,6,[3]
1775,10,28,14,4,[4]
1776,12,30,14,2,[5]
1777,14,33,14,0,[2]
1778,2,33,14,12,[0]
1779,4,31,14,10,[2]
1780,6,31,14,8,[4]
1781,8,33,14,6,[5]
1782,10,36,14,4,[3]
1783,12,37,14,2,[1]
1784,14,36,14,0,[2]
1785,1,0,14,13,[5]
1786,3,3,14,11,[0]
1787,5,1,14,9,[3]
1788,7,2,14,7,[2]
1789,9,2,14,5,[0]
1790,11,0,14,3,[4]
1791,13,2,14,1,[5]
1792,2,5,14,12,[4]
1793,4,7,14,10,[0]
1794,6,5,14,8,[1]
1795,8,4,14,6,[5]
1796,10,7,14,4,[5]
1797,12,10,14,2,[5]
1798,14,13,14,0,[1]
1799,2,12,14,12,[5]
1800,4,15,14,10,[0]
1801,6,13,14,8,[1]
1802,8,12,14,6,[3]
1803,10,13,14,4,[3]
1804,12,14,14,2,[1]
1805,14,13,14,0,[1]
1806,2,12,14,12,[0]
1807,4,10,14,10,[5]
1808,6,13,14,8,[1]
1809,8,12,14,6,[2]
1810,10,12,14,4,[0]
1811,12,10,14,2,[3]
1812,14,11,14,0,[4]
1813,2,13,14,12,[1]
1814,4,12,14,10,[0]
1815,6,10,14,8,[1]
1816,8,9,14,6,[0]
1817,10,7,14,4,[4]
1818,12,9,14,2,[3]
1819,14,10,14,0,[2]
1820,2,10,14,12,[3]
1821,4,11,14,10,[0]
1822,6,9,14,8,[0]
1823,8,7,14,6,[2]
1824,10,7,14,4,[2]
1825,12,7,14,2,[3]
1826,14,8,14,0,[4]
1827,2,10,14,12,[0]
1828,4,8,14,10,[4]
1829,6,10,14,8,[4]
1830,8,12,14,6,[1]
1831,10,11,14,4,[2]
1832,12,11,14,2,[0]
1833,14,9,14,0,[0]
1834,2,7,14,12,[2]
1835,4,7,14,10,[2]
1836,6,7,14,8,[5]
1837,8,10,14,6,[1]
1838,10,9,14,4,[1]
1839,12,8,14,2,[3]
1840,14,9,14,0,[3]
1841,2,10,14,12,[5]
1842,4,13,14,10,[0]
1843,6,11,14,8,[2]
1844,8,11,14,6,[0]
1845,10,9,14,4,[1]
1846,12,8,14,2,[5]
1847,14,11,14,0,[1]
1848,2,10,14,12,[4]
1849,4,12,14,10,[0]
1850,6,10,14,8,[3]
1851,8,11,14,6,[0]
1852,10,9,14,4,[4]
1853,12,11,14,2,[3]
1854,14,12,14,0,[3]
1855,2,13,14,12,[2]
1856,4,13,14,10,[5]
1857,6,16,14,8,[3]
1858,8,17,14,6,[2]
1859,10,17,14,4,[0]
1860,12,15,14,2,[0]
1861,14,13,14,0,[4]
1862,2,15,14,12,[5]
1863,4,18,14,10,[3]
1864,6,19,14,8,[4]
1865,8,21,14,6,[1]
1866,10,20,14,4,[2]
1867,12,20,14,2,[1]
1868,14,19,14,0,[1]
1869,2,18,14,12,[0]
1870,4,16,14,10,[2]
1871,6,16,14,8,[2]
1872,8,16,14,6,[0]
1873,10,14,14,4,[0]
1874,12,12,14,2,[5]
1875,14,15,14,0,[4]
1876,2,17,14,12,[4]
1877,4,19,14,10,[5]
1878,6,22,14,8,[4]
1879,8,24,14,6,[0]
1880,10,22,14,4,[1]
1881,12,21,14,2,[3]
1882,14,22,14,0,[1]
1883,2,21,14,12,[0]
1884,4,19,14,10,[1]
1885,6,18,14,8,[0]
1886,8,16,14,6,[3]
1887,10,17,14,4,[5]
1888,12,20,14,2,[5]
1889,14,23,14,0,[2]
1890,1,0,14,13,[2]
1891,3,0,14,11,[2]
1892,5,0,14,9,[4]
1893,7,2,14,7,[0]
1894,9,0,14,5,[2]
1895,11,0,14,3,[4]
1896,13,2,14,1,[3]
1897,2,3,14,12,[5]
1898,4,6,14,10,[2]
1899,6,6,14,8,[1]
1900,8,5,14,6,[1]
1901,10,4,14,4,[2]
1902,12,4,14,2,[2]
1903,14,4,14,0,[5]
1904,2,7,14,12,[0]
1905,4,5,14,10,[1]
1906,6,4,14,8,[3]
1907,8,5,14,6,[2]
1908,10,5,14,4,[1]
1909,12,4,14,2,[5]
1910,14,7,14,0,[0]
1911,2,5,14,12,[1]
1912,4,4,14,10,[1]
1913,6,3,14,8,[0]
1914,8,1,14,6,[3]
1915,10,2,14,4,[1]
1916,12,1,14,2,[4]
1917,14,3,14,0,[2]
1918,2,3,14,12,[3]
1919,4,4,14,10,[2]
1920,6,4,14,8,[2]
1921,8,4,14,6,[4]
1922,10,6,14,4,[3]
1923,12,7,14,2,[1]
1924,14,6,14,0,[1]
1925,2,5,14,12,[3]
1926,4,6,14,10,[3]
1927,6,7,14,8,[4]
